dataset,num_classes,num_train_samples,num_test_samples,vae_best_acc,vae_best_f1,classifier_best_acc,classifier_best_f1,mean_trust_step_0,vae_augmented_step_0_best_acc,vae_augmented_step_0_best_f1,classifier_augmented_step_0_best_acc,classifier_augmented_step_0_best_f1,mean_trust_step_1,vae_augmented_step_1_best_acc,vae_augmented_step_1_best_f1,classifier_augmented_step_1_best_acc,classifier_augmented_step_1_best_f1,mean_trust_step_2,vae_augmented_step_2_best_acc,vae_augmented_step_2_best_f1,classifier_augmented_step_2_best_acc,classifier_augmented_step_2_best_f1,mean_trust_step_3,vae_augmented_step_3_best_acc,vae_augmented_step_3_best_f1,classifier_augmented_step_3_best_acc,classifier_augmented_step_3_best_f1,mean_trust_step_4,vae_augmented_step_4_best_acc,vae_augmented_step_4_best_f1,classifier_augmented_step_4_best_acc,classifier_augmented_step_4_best_f1,mean_trust_step_5,vae_augmented_step_5_best_acc,vae_augmented_step_5_best_f1,classifier_augmented_step_5_best_acc,classifier_augmented_step_5_best_f1,execution_time
FaceFour,4,24,88,0.886363685131073,0.8948148148148148,0.8295454545454546,0.8319407149194383,0.2775,0.8977273106575012,0.903078403078403,0.8295454545454546,0.8315823216748364,0.291,0.8977273106575012,0.9023591410559495,0.7613636363636364,0.7529088797381482,0.29575,0.9090909361839294,0.9132190701339638,0.7272727272727273,0.7123376623376623,0.28875,0.875,0.8832427230322697,0.7045454545454546,0.6442613788243299,0.30675,0.8522727489471436,0.8618910190338762,0.625,0.5337591364341955,0.27324998,0.9090909361839294,0.9151770152505446,0.8522727272727273,0.8515473223585123,70.11929488182068
StarLightCurves,3,1000,8236,0.9502185583114624,0.929542629339378,0.9683098591549296,0.9676251313270502,0.34266666,0.9397765398025513,0.9128166197064572,0.9697668771248179,0.969148927590528,0.33799997,0.9496114253997803,0.9265278058008737,0.9677027683341428,0.9672339799801077,0.34533334,0.9380767345428467,0.9100055345992614,0.9686741136474016,0.9680865029325415,0.33833334,0.9332199692726135,0.9059562373485517,0.9657600777076251,0.9649573663736416,0.34366667,0.9334627985954285,0.9031220262002377,0.9640602234094221,0.9636162438941134,0.335,0.9340699315071106,0.9083714464728222,0.9681884409907722,0.9677232827251309,39510.71856760979
MixedShapesRegularTrain,5,500,2425,0.891546368598938,0.8869482873100523,0.9496907216494845,0.9497604342466829,0.23640001,0.8886597752571106,0.883564363198292,0.9406185567010309,0.9405196009768747,0.2098,0.8878350257873535,0.8898701369643671,0.9439175257731959,0.943989178160555,0.2098,0.7892783284187317,0.7308080175193337,0.934020618556701,0.9342494652576799,0.201,0.861443281173706,0.8629114958018118,0.9327835051546391,0.9324868127678253,0.20120001,0.7781442999839783,0.7040910755483429,0.9393814432989691,0.9392033995227446,0.20400003,0.776082456111908,0.7034993591616182,0.9290721649484536,0.9291914053003739,3091.0781083106995
"Found array with 1 sample(s) (shape=(1, 50)) while a minimum of 2 is required by GaussianMixture."
ShapesAll,60,600,600,0.6100000143051147,0.5932533249543613,0.79,0.7849406211463016,0.019983333,0.5666666626930237,0.5602224598400058,0.7783333333333333,0.7709616317145145,0.018816667,0.5616666674613953,0.564485614263777,0.785,0.7791541972520234,0.020016667,0.5983333587646484,0.5894247126353286,0.775,0.766789606929666,0.019266667,0.5683333277702332,0.5505626704061293,0.7866666666666666,0.7759412203619589,0.019816667,0.5716666579246521,0.5602336662523033,0.7683333333333333,0.7580677596391828,0.021066666,0.550000011920929,0.5431056408518719,0.78,0.7742331124909085,2381.911929368973
UMD,3,36,144,0.8333333134651184,0.8349945533769064,0.7916666666666666,0.7907959228133543,0.37833333,0.8333333134651184,0.832303720293642,0.7569444444444444,0.7430687830687831,0.392,0.8958333134651184,0.8966275659824047,0.7430555555555556,0.7426192543839601,0.37600002,0.8680555820465088,0.8685132305349325,0.6805555555555556,0.6791976560739239,0.37566665,0.819444477558136,0.8239323427717036,0.7222222222222222,0.7220061759815398,0.38033333,0.8680555820465088,0.8694828979465452,0.7222222222222222,0.7085079936565086,0.35999998,0.8263888955116272,0.8289760348583878,0.7152777777777778,0.7144522144522144,95.28398776054382
EOGHorizontalSignal,12,362,362,0.5386740565299988,0.5310115913862361,0.5662983425414365,0.5648089200960471,0.08983334,0.5276243090629578,0.5225405303635536,0.5359116022099447,0.5173713652215044,0.087000005,0.5,0.48721251578497576,0.5580110497237569,0.5385326459847833,0.09616667,0.48342543840408325,0.46582503090665733,0.5994475138121547,0.5889689568486904,0.08899999,0.4861878752708435,0.4750519997494375,0.4972375690607735,0.45387890366644895,0.083666675,0.49723759293556213,0.4639298083691703,0.5718232044198895,0.5598456007907088,0.08858333,0.46408841013908386,0.4485745184958904,0.46685082872928174,0.4210632659315032,1463.9012529850006
Crop,24,7200,16800,0.7492856979370117,0.7447701312954854,0.7692857142857142,0.768197913979032,0.04525,0.7476190328598022,0.7456955841848565,0.7673214285714286,0.7674293385055246,0.04408334,0.7454166412353516,0.7424013762625309,0.7666071428571428,0.7639497914412533,0.042291667,0.7438690662384033,0.7409382824808062,0.7627380952380952,0.7600366699470265,0.04504167,0.7433333396911621,0.7413173563146754,0.764702380952381,0.7621736491356396,0.043083336,0.7458928227424622,0.7420288361671709,0.7654166666666666,0.7626527370543194,0.045499995,0.7402380704879761,0.7369159652299592,0.7660119047619047,0.7636638143620272,14494.626403808594
ProximalPhalanxOutlineCorrect,2,600,291,0.900343656539917,0.8822766269093952,0.8934707903780069,0.8897642148699035,0.5265,0.9209622144699097,0.9027250926531503,0.9243986254295533,0.923425253499907,0.52,0.9106529355049133,0.8904367469879518,0.9037800687285223,0.9014528762160454,0.536,0.9037801027297974,0.8836664762992577,0.9072164948453608,0.9064962158916118,0.55200005,0.9140893816947937,0.8971833175516204,0.9003436426116839,0.8973124673519685,0.51199996,0.9037801027297974,0.8852265043948614,0.9072164948453608,0.9058564951348457,0.518,0.9175257682800293,0.9051808406647117,0.9106529209621993,0.9073424182670771,2165.223197221756
UWaveGestureLibraryY,8,896,3582,0.6809045076370239,0.6788409560188028,0.6602456728084869,0.6501045412854527,0.12812501,0.6661083102226257,0.6581358101299686,0.6552205471803462,0.6477604556672285,0.13275,0.6655499339103699,0.6545410344068637,0.6541038525963149,0.6450742322847409,0.12725,0.662479043006897,0.653107012456374,0.6563372417643775,0.6493832776764316,0.13575,0.6697375178337097,0.6608765943698736,0.647962032384143,0.6434996173654479,0.12875,0.6683416962623596,0.6643780463610895,0.6599664991624791,0.6560808161787424,0.13350001,0.6627582311630249,0.6572161516310858,0.6521496370742602,0.6459887608980368,2357.2390921115875
Haptics,5,155,308,0.47727271914482117,0.46313018130285843,0.4772727272727273,0.461385618367338,0.22180001,0.47727271914482117,0.46603563239642487,0.4577922077922078,0.40636892143213854,0.2376,0.48376622796058655,0.45145302565470635,0.474025974025974,0.4569807719683901,0.22259998,0.4935064911842346,0.486341896388914,0.461038961038961,0.4120757197581453,0.234,0.4642857015132904,0.44055486925077236,0.45454545454545453,0.42363838393046577,0.20079999,0.4642857015132904,0.4315012204837057,0.4707792207792208,0.4483326451993906,0.2188,0.4610389471054077,0.41978083180425224,0.4448051948051948,0.40696529806730264,486.57379817962646
FreezerRegularTrain,2,150,2850,0.9985965490341187,0.9985964905368989,0.9905263157894737,0.9905262866306144,0.51699996,0.9628070592880249,0.9627665133779264,0.9887719298245614,0.9887718800600409,0.49199998,0.9800000190734863,0.9799998793467637,0.9936842105263158,0.993684011462842,0.503,0.9726316332817078,0.9726312419974392,0.991578947368421,0.9915789100450306,0.50100005,0.9592982530593872,0.9592857142857143,0.9912280701754386,0.991228060455838,0.5205,0.9536842703819275,0.9536337713762857,0.9873684210526316,0.9873682655372796,0.50699997,0.9501754641532898,0.9501090032599889,0.9887719298245614,0.9887718413539979,826.7020688056946
SmoothSubspace,3,150,150,0.9266666769981384,0.9263824341617836,1.0,1.0,0.377,0.9066666960716248,0.9057788197888592,1.0,1.0,0.36533332,0.893333375453949,0.8932432522603676,1.0,1.0,0.37333333,0.9133333563804626,0.9136462665874431,0.9866666666666667,0.9866613311991462,0.36866665,0.9066666960716248,0.9056372549019608,1.0,1.0,0.37066665,0.9200000166893005,0.9207073527243567,0.9933333333333333,0.9933326665999933,0.36066666,0.9066666960716248,0.9066293183940243,1.0,1.0,327.3745129108429
InsectEPGSmallTrain,3,17,249,0.9999999403953552,1.0,1.0,1.0,0.347,0.9999999403953552,1.0,1.0,1.0,0.335,0.9999999403953552,1.0,1.0,1.0,0.34399998,0.9999999403953552,1.0,1.0,1.0,0.33166668,0.9999999403953552,1.0,1.0,1.0,0.332,0.9999999403953552,1.0,1.0,1.0,0.33533335,0.9999999403953552,1.0,0.9879518072289156,0.9879241532777854,44.283103227615356
InlineSkate,7,100,550,0.30909091234207153,0.303332575226254,0.4109090909090909,0.41222641205973204,0.15757143,0.24909090995788574,0.23972941090226565,0.3981818181818182,0.3909123744091129,0.1617143,0.24909090995788574,0.2074277548971443,0.4,0.3843130570669387,0.15014286,0.28727272152900696,0.26925193561921923,0.4072727272727273,0.39634899302175935,0.15514286,0.2800000011920929,0.27503131951512955,0.41818181818181815,0.4039616877166409,0.15714286,0.2927272617816925,0.2732482718702381,0.38,0.3750439645347732,0.15842856,0.25999999046325684,0.24855116070599137,0.3781818181818182,0.34875387598463703,679.7839815616608
AllGestureWiimoteY,10,300,700,0.21142856776714325,0.19750129076711018,0.3757142857142857,0.3608630369657963,0.121700004,0.19285714626312256,0.18714517326053887,0.32857142857142857,0.31721822505543285,0.119500004,0.19571428000926971,0.1845815061369879,0.31142857142857144,0.2720714974855699,0.112399995,0.21571429073810577,0.205366860904653,0.3028571428571429,0.2672213198465274,0.113699995,0.2085714191198349,0.20079560533312865,0.3157142857142857,0.2680607299094247,0.1036,0.20428571105003357,0.19535020424824198,0.32857142857142857,0.31138355442299176,0.11570001,0.20000000298023224,0.20097049208535508,0.2785714285714286,0.2555785501280905,557.6496543884277
[Errno 20] Not a directory: 'data//UCRArchive_2018/.DS_Store/.DS_Store_TRAIN.tsv'
CBF,3,30,900,0.9155555963516235,0.9160961771954246,0.97,0.9699248460177804,0.398,0.902222216129303,0.9028264797204182,0.9788888888888889,0.9789064037861424,0.3746667,0.8955555558204651,0.8959522413965365,0.9611111111111111,0.9613249870864307,0.377,0.8588889241218567,0.8582890612928485,0.9733333333333334,0.973194770317302,0.35966668,0.8566666841506958,0.8575611584107281,0.9622222222222222,0.9621990627260419,0.38333333,0.8633333444595337,0.8603751623569716,0.9488888888888889,0.9489109974006863,0.36633334,0.8644444942474365,0.8626065483236959,0.9622222222222222,0.9622343910894263,68.16105127334595
Mallat,8,55,2345,0.8699359893798828,0.8678762013372674,0.9232409381663113,0.9229168498366888,0.14774999,0.872494637966156,0.8697380523988921,0.9667377398720682,0.9666636733348813,0.1505,0.8801705241203308,0.8788477014213019,0.9684434968017057,0.9684516608514406,0.15025,0.8255863189697266,0.8270382114927981,0.9701492537313433,0.9701885116607193,0.13825001,0.7991470694541931,0.7989559276927308,0.9573560767590619,0.9573492478079596,0.141125,0.7590618133544922,0.7538096384598837,0.9138592750533049,0.9128003711967145,0.14987499,0.7910447716712952,0.7938428549598486,0.9731343283582089,0.973119515372871,1754.8768064975739
WordSynonyms,25,267,638,0.537617564201355,0.373427712334154,0.5642633228840125,0.5317750622288894,0.052199997,0.5470219254493713,0.3545803248868883,0.5752351097178683,0.5260207120733712,0.047319993,0.5485893487930298,0.3546464180656573,0.542319749216301,0.4995634972647525,0.052720003,0.5658307075500488,0.37763926923272495,0.5658307210031348,0.5048838273986803,0.05132,0.5532914996147156,0.3822822924064364,0.5830721003134797,0.5529296283863901,0.04884001,0.5611284971237183,0.37333856532808357,0.5626959247648903,0.5210601034998608,0.053480007,0.568965494632721,0.3825395974888568,0.5626959247648903,0.5153528071454284,1018.3595442771912
ACSF1,10,100,100,0.7299999594688416,0.724624003447533,0.86,0.8568561778778497,0.1177,0.7400000095367432,0.7311131871407655,0.85,0.8459290271132376,0.111899994,0.7299999594688416,0.7192367281840966,0.86,0.8587035771246297,0.1222,0.7199999690055847,0.7152504235866735,0.89,0.8892298929141035,0.117400005,0.75,0.7440054682159946,0.88,0.8765768588137007,0.1171,0.7199999690055847,0.7073205608905406,0.86,0.8581909318751424,0.11090001,0.699999988079071,0.7001302275296083,0.86,0.8583162451583505,359.13882088661194
Computers,2,250,250,0.6360000371932983,0.6334133647013326,0.736,0.7359323986940657,0.506,0.6600000262260437,0.6486151302190988,0.74,0.7398959583833534,0.5085,0.6680000424385071,0.6597189196280687,0.696,0.6880131362889983,0.495,0.6200000047683716,0.6192628929607721,0.72,0.7173955170854596,0.5065,0.6080000400543213,0.598729035639413,0.704,0.6895139634801289,0.5085,0.656000018119812,0.6209717227275933,0.708,0.698222405952873,0.489,0.656000018119812,0.6404441768680179,0.696,0.6880131362889983,752.7692239284515
SonyAIBORobotSurface1,2,20,601,0.8951746821403503,0.8943840534230412,0.9251247920133111,0.9251425517373532,0.5385,0.8569051027297974,0.8568381750094174,0.9267886855241264,0.9269688995097192,0.53849995,0.782029926776886,0.7818753549709789,0.9168053244592346,0.9167643896073431,0.56649995,0.7554076313972473,0.755136487980909,0.9217970049916805,0.9221623895700022,0.5545,0.8918468952178955,0.888237868952357,0.9217970049916805,0.9220026075424795,0.517,0.840266227722168,0.8395907473309608,0.9317803660565723,0.9317637837908636,0.5315,0.8585690259933472,0.8580013731490979,0.9201331114808652,0.9201705302064354,77.9822211265564
Lightning7,7,70,73,0.7397260069847107,0.7009802044645249,0.7397260273972602,0.7322800143804151,0.17499998,0.7260273694992065,0.7072005410351274,0.726027397260274,0.7110372459486076,0.17114286,0.7397260069847107,0.7395806807571512,0.6301369863013698,0.6235214176994999,0.17842858,0.7397260069847107,0.7165359382705071,0.684931506849315,0.6818109018473381,0.16828571,0.7123287916183472,0.6985550887021474,0.7123287671232876,0.7111427385399989,0.17014284,0.7123287916183472,0.6711609818752676,0.7397260273972602,0.7376656717878735,0.18185714,0.7123287916183472,0.6970247869262647,0.726027397260274,0.729638784450177,202.8819444179535
GestureMidAirD1,26,208,130,0.5692307949066162,0.536944591356356,0.6846153846153846,0.6736373104020164,0.047384616,0.607692301273346,0.5990716548408856,0.6923076923076923,0.6797819701665856,0.052884612,0.5846154093742371,0.5605833457643412,0.7,0.687354255849731,0.049384616,0.5692307949066162,0.5655912463604772,0.7076923076923077,0.699476911976912,0.048923075,0.607692301273346,0.5935622070237454,0.7076923076923077,0.6892369382753998,0.048576925,0.5769230723381042,0.561957486957487,0.6846153846153846,0.6653497646144706,0.053692304,0.5923076868057251,0.5721900962285578,0.6692307692307692,0.6479752587784263,594.597412109375
ChlorineConcentration,3,467,3840,0.9265625476837158,0.9154809427915301,0.79921875,0.7910236429880475,0.36999997,0.9213542342185974,0.9103308438440662,0.8114583333333333,0.8031676293013128,0.34466663,0.9085937738418579,0.8953488319588073,0.8229166666666666,0.8178951190214894,0.36233333,0.9018229842185974,0.8883936197084282,0.815625,0.8087720675536054,0.34399998,0.9007812738418579,0.8847589752772754,0.79140625,0.7837683410384669,0.364,0.8893229365348816,0.872746449790856,0.8078125,0.8036242841394855,0.35666665,0.8908854722976685,0.8752778550102512,0.81171875,0.8041084180159489,3473.4024538993835
GesturePebbleZ1,6,132,172,0.819767415523529,0.812663026601293,0.8313953488372093,0.8304348268011057,0.20333333,0.8081395030021667,0.8070992948351439,0.8546511627906976,0.8539990642555002,0.208,0.819767415523529,0.8101644156876714,0.872093023255814,0.8682194224967652,0.19749999,0.7965116500854492,0.7940793029878342,0.8604651162790697,0.8550937838787014,0.19683333,0.8313953280448914,0.8295225204096949,0.872093023255814,0.870087131894444,0.20849998,0.8081395030021667,0.80661761087076,0.8255813953488372,0.8243744119649571,0.19666666,0.8313953280448914,0.8311667181678826,0.877906976744186,0.8768315863350388,343.7199823856354
CricketY,12,390,390,0.5666666626930237,0.5657848672995865,0.6948717948717948,0.6949949083093812,0.10408334,0.6128205060958862,0.6175247767571307,0.6897435897435897,0.6874314308912932,0.09924999,0.5743589997291565,0.581705669338187,0.6820512820512821,0.6831141708592181,0.09908333,0.5615384578704834,0.5629510398879549,0.676923076923077,0.6737097833299095,0.10033333,0.5641025900840759,0.5656897808872506,0.6641025641025641,0.6492517220056532,0.09841666,0.571794867515564,0.5701546481267002,0.6692307692307692,0.6607555715165097,0.10383334,0.5948718190193176,0.5945919523946953,0.6692307692307692,0.6645037017829654,948.1714217662811
PigCVP,52,104,208,0.2211538553237915,0.1771226580437107,0.25961538461538464,0.20527771777771775,0.025923077,0.16826923191547394,0.1346981010442549,0.2548076923076923,0.19957987274163744,0.025519231,0.19230769574642181,0.1740441716403255,0.32211538461538464,0.26432096356185425,0.02526923,0.16346155107021332,0.1221097166441296,0.27884615384615385,0.23108266829093213,0.02621154,0.16346155107021332,0.1323501441996917,0.3076923076923077,0.2622840104115408,0.025923077,0.19711539149284363,0.150722489386457,0.28365384615384615,0.2169225646148723,0.027634617,0.16826923191547394,0.13511269448604424,0.28365384615384615,0.22529569789185175,474.8815915584564
GestureMidAirD3,26,208,130,0.3461538553237915,0.3399108932003668,0.3769230769230769,0.35844346373639063,0.048769232,0.35384616255760193,0.32747179720863934,0.4153846153846154,0.38928236168055175,0.05353846,0.33076924085617065,0.29385098905222745,0.36923076923076925,0.32802302272890504,0.050499998,0.35384616255760193,0.3271367521367521,0.3923076923076923,0.3610353321891784,0.04665385,0.3384615480899811,0.30674026827872986,0.3769230769230769,0.3293678543678544,0.042923078,0.35384616255760193,0.35043909082370617,0.35384615384615387,0.31967882544805626,0.047615383,0.33076924085617065,0.32705740714790493,0.3769230769230769,0.34051456500305605,684.5459499359131
SyntheticControl,6,300,300,0.9900000095367432,0.9900607688402419,0.9933333333333333,0.9933326665999933,0.18216668,0.9366666674613953,0.936342677421846,0.9933333333333333,0.9933326665999933,0.19683333,0.9466667175292969,0.9464751223945002,0.99,0.9899996666333299,0.176,0.9399999976158142,0.9401304560107057,0.9966666666666667,0.9966663332999967,0.1875,0.9333333373069763,0.9335536819811013,0.9933333333333333,0.9932983094227791,0.18583333,0.9033333659172058,0.9042159770617261,0.9933333333333333,0.9933333333333333,0.19433333,0.9000000357627869,0.8981665378187335,0.99,0.9899996666333299,506.65462470054626
DodgerLoopGame,2,20,138,0.8695652484893799,0.8693181818181819,0.7028985507246377,0.7024771302292117,0.5535,0.8840579986572266,0.8834459459459459,0.7246376811594203,0.7247534525778943,0.5295,0.8478261232376099,0.8454812050119969,0.6521739130434783,0.6518816222141031,0.527,0.8768116235733032,0.8738913078535719,0.6231884057971014,0.6082355647573039,0.5715,0.8405797481536865,0.8384074941451991,0.6231884057971014,0.6233467299963463,0.554,0.8478261232376099,0.8460066953610712,0.6159420289855072,0.6160429959056961,0.5135,0.8188406229019165,0.8126934144090341,0.6376811594202898,0.6183985377615308,68.96479082107544
EOGVerticalSignal,12,362,362,0.4419889748096466,0.43426733371315535,0.3812154696132597,0.32824161814311037,0.08691666,0.34530389308929443,0.29419091896350896,0.4143646408839779,0.3719634187147347,0.07858334,0.3839779198169708,0.33084599083354804,0.43370165745856354,0.38090442930023966,0.083333336,0.3922652006149292,0.36156460801830287,0.42265193370165743,0.3471813293703257,0.08433333,0.3867403566837311,0.34295620313927944,0.39779005524861877,0.33297566009914603,0.083,0.40055251121520996,0.3634727160097973,0.4613259668508287,0.4397044884978073,0.084416665,0.3867403566837311,0.3617099066821574,0.3784530386740331,0.30048831149439553,1065.4937052726746
CinCECGTorso,4,40,1380,0.7934783101081848,0.7952761850029283,0.8369565217391305,0.8362807485453567,0.27925,0.7318840622901917,0.7366927864557731,0.8608695652173913,0.8612227842819398,0.2515,0.7050724625587463,0.71428422464069,0.8282608695652174,0.8250826948382982,0.27075,0.7369565367698669,0.7437685014411274,0.8586956521739131,0.8604204204849236,0.27175,0.7000000476837158,0.6892914933667285,0.8644927536231884,0.8640609199003914,0.28275,0.6181159615516663,0.6117241281720707,0.8282608695652174,0.8284115149576166,0.2385,0.7181159853935242,0.7175700342874058,0.8239130434782609,0.8248701301663843,1296.180512189865
MiddlePhalanxTW,6,399,154,0.6298701167106628,0.4180913132428122,0.6168831168831169,0.5693849137654339,0.18766667,0.6233766078948975,0.4160103946441156,0.5909090909090909,0.4892413397954213,0.17916667,0.6168830990791321,0.41872212792130825,0.6168831168831169,0.5512490621470421,0.19333331,0.6168830990791321,0.3999949348786558,0.6233766233766234,0.5673324789603859,0.18666667,0.6168830990791321,0.3971634844094101,0.6168831168831169,0.5719367793774942,0.19999999,0.6103895902633667,0.4038643964140212,0.6298701298701299,0.5804824898246824,0.19633333,0.6103895902633667,0.4292354978287605,0.6103896103896104,0.5614056554430094,507.45199155807495
GunPointAgeSpan,2,135,316,0.9715189933776855,0.9715187021180711,0.9936708860759493,0.9936708860759493,0.5305,0.9651898741722107,0.9651811561539001,0.9936708860759493,0.9936711396157453,0.49049997,0.9620253443717957,0.9620192307692308,0.9778481012658228,0.9778487667877915,0.50699997,0.8544303774833679,0.8506923045318213,0.9651898734177216,0.9651909193217522,0.501,0.8670886158943176,0.8642111724984654,0.9841772151898734,0.9841764229018152,0.5095,0.9367088675498962,0.9364543114543115,0.9810126582278481,0.9810126582278481,0.49050003,0.8481012582778931,0.84587245457871,0.9778481012658228,0.977848766841115,679.1071693897247
DistalPhalanxOutlineAgeGroup,3,400,139,0.7625899314880371,0.7147292598112269,0.7985611510791367,0.7994363479060467,0.346,0.7841726541519165,0.7650052387367161,0.8129496402877698,0.8139971336747932,0.33733332,0.7482014298439026,0.7266844722385079,0.8129496402877698,0.8138879270914818,0.33633336,0.7553957104682922,0.7419170668820039,0.8201438848920863,0.8205100516247946,0.335,0.7482014298439026,0.736859532938306,0.7841726618705036,0.7853980551822278,0.33666667,0.7697842121124268,0.7375664918349886,0.7769784172661871,0.7777080899383058,0.3413333,0.7625899314880371,0.7701143405778127,0.7841726618705036,0.784732519328049,925.1179149150848
Wine,2,57,54,0.8703703880310059,0.8681548657132891,0.7962962962962963,0.7956656346749226,0.506,0.8518518805503845,0.8518518518518519,0.8148148148148148,0.8125,0.519,0.7962962985038757,0.7874776386404294,0.7962962962962963,0.7956656346749226,0.48950002,0.8333333134651184,0.8285714285714285,0.7777777777777778,0.7774725274725275,0.503,0.7962962985038757,0.7962264150943397,0.8333333333333334,0.8332761578044596,0.511,0.8518518805503845,0.8510344827586207,0.7592592592592593,0.7591766723842196,0.551,0.7962962985038757,0.7874776386404294,0.7592592592592593,0.7591766723842196,239.02011704444885
Symbols,6,25,995,0.8793969750404358,0.8769751886513454,0.8291457286432161,0.8279933654175389,0.1955,0.8733668327331543,0.8714596174334819,0.8994974874371859,0.899518232903595,0.20283334,0.8452261090278625,0.8357532992674434,0.8984924623115578,0.8985789411028352,0.2015,0.8462311625480652,0.8428429068846875,0.8442211055276382,0.8454411264259173,0.2055,0.8683416843414307,0.865930374175865,0.8793969849246231,0.8804470361051947,0.20383334,0.855276346206665,0.8555774581741695,0.8733668341708543,0.873790663969797,0.191,0.8743718266487122,0.8713891789306011,0.8522613065326633,0.8531302816458336,223.66456079483032
Chinatown,2,20,343,0.9854227900505066,0.981860489713893,0.9533527696793003,0.9540527871073203,0.5545,0.9737609624862671,0.9669177928048611,0.9067055393586005,0.9096244728059433,0.5405,0.9679300785064697,0.959010961553086,0.9504373177842566,0.9512473978419344,0.5525,0.9358600974082947,0.9236852750809061,0.9271137026239067,0.9291710390549133,0.5095,0.9475219249725342,0.9344864176570459,0.9125364431486881,0.9138489758262257,0.513,0.941690981388092,0.9281284049953902,0.9067055393586005,0.9096244728059433,0.504,0.9300292134284973,0.9142857142857143,0.8688046647230321,0.8618793165225094,57.38942909240723
OSULeaf,6,200,242,0.5454545021057129,0.5462047097641016,0.78099173553719,0.7725233560024541,0.18800001,0.5247933864593506,0.510787924376495,0.8016528925619835,0.799227698463783,0.18133335,0.5454545021057129,0.47469197469197466,0.7768595041322314,0.7541335062329709,0.18666667,0.5247933864593506,0.4924113758690017,0.7851239669421488,0.7797789138767149,0.176,0.4834710657596588,0.418397200445882,0.756198347107438,0.7461120009429083,0.17,0.4999999701976776,0.46083812229567706,0.7933884297520661,0.790275796128775,0.17466666,0.46280989050865173,0.40304441168058974,0.7520661157024794,0.7319452587018073,672.7513184547424
Adiac,37,390,391,0.7263426780700684,0.7149071143559657,0.7698209718670077,0.7619840482224446,0.03710811,0.7416879534721375,0.72512349427057,0.7698209718670077,0.759753285000996,0.03464865,0.7544757127761841,0.7302487968663302,0.7877237851662404,0.7801253455225807,0.03708108,0.739130437374115,0.7097007009948012,0.7621483375959079,0.7467594203133973,0.032945946,0.7442455291748047,0.7302546658119414,0.7698209718670077,0.7582396168381065,0.032378376,0.7340153455734253,0.7150391650237242,0.7672634271099744,0.7508654237366198,0.03227027,0.7289002537727356,0.6976253950866954,0.7647058823529411,0.7466929573901069,1308.7929258346558
ProximalPhalanxTW,6,400,205,0.8243902325630188,0.627901218586565,0.8341463414634146,0.8033001325684253,0.17933333,0.8390243649482727,0.6434100319969885,0.8292682926829268,0.793751422057846,0.17083335,0.8195121884346008,0.5564518459659125,0.8390243902439024,0.80164440109883,0.1885,0.8243902325630188,0.516606367331005,0.8341463414634146,0.7890901399389652,0.17766666,0.8243902325630188,0.6386481232222805,0.8341463414634146,0.792063221331514,0.18566667,0.8243902325630188,0.578767213093354,0.8341463414634146,0.793450120317364,0.17483331,0.8048780560493469,0.4938916233077502,0.8292682926829268,0.7858093126385808,605.8238854408264
All augmented samples were dropped. No data to return.
SemgHandGenderCh2,2,300,600,0.8483333587646484,0.8327774561959628,0.74,0.7149450331781717,0.503,0.8516666889190674,0.8353269869464257,0.7466666666666667,0.7381414198961557,0.493,0.8250000476837158,0.7939230187988002,0.7333333333333333,0.7115096330020543,0.5205,0.8316667079925537,0.8089238249288193,0.7283333333333334,0.7218181818181818,0.5025,0.8066666722297668,0.7698412698412699,0.7316666666666667,0.7062145436701956,0.50699997,0.8149999976158142,0.7821471913015887,0.7416666666666667,0.7301805938169574,0.492,0.8233333826065063,0.7876347317385903,0.7383333333333333,0.7220060745090222,1814.1349320411682
WormsTwoClass,2,181,77,0.7142857313156128,0.7119047619047619,0.7792207792207793,0.7720331757228122,0.517,0.649350643157959,0.6042261564820103,0.7922077922077922,0.7922077922077922,0.4995,0.6753246784210205,0.6335427374833429,0.8311688311688312,0.8287879932512402,0.501,0.6753246784210205,0.6464646464646464,0.8051948051948052,0.7988528021083637,0.4865,0.6753246784210205,0.6335427374833429,0.8311688311688312,0.8213284940353874,0.495,0.6883116960525513,0.6367924528301887,0.8051948051948052,0.8024476845206618,0.4915,0.701298713684082,0.6691574817859145,0.8051948051948052,0.7988528021083637,643.8041455745697
Meat,3,60,60,0.9666666984558105,0.9665831244778612,0.9333333333333333,0.9337294142172191,0.36066666,1.0,1.0,0.9166666666666666,0.9174692516155931,0.352,1.0,1.0,0.9166666666666666,0.9170419011882428,0.34666666,1.0,1.0,0.9333333333333333,0.9328955597248282,0.35500002,1.0,1.0,0.9166666666666666,0.9170419011882428,0.34866667,1.0,1.0,0.95,0.9499389499389499,0.38333333,1.0,1.0,0.9166666666666666,0.9174154899443732,175.03117680549622
FordA,2,3601,1320,0.7969696521759033,0.796221198156682,0.9030303030303031,0.9030521288066005,0.514,0.792424201965332,0.7921718524102963,0.9159090909090909,0.9158977350500866,0.496,0.7962120771408081,0.7961979682932527,0.9121212121212121,0.9121212121212121,0.5125,0.7916666269302368,0.7915794659266877,0.9212121212121213,0.9212190000520092,0.4915,0.7954545021057129,0.7954526671502953,0.9212121212121213,0.9212309346727627,0.507,0.7878787517547607,0.7877379620547149,0.928030303030303,0.9280351399285282,0.51600003,0.7946969270706177,0.7946940239615468,0.9265151515151515,0.9265322343935285,10776.039389133453
